,city,city_ascii,state_id,state_name,lat,lng,population,density,timezone,id
8301,Wellsville,Wellsville,OH,Ohio,40.6042,-80.655,3336,714.0,America/New_York,1840002784
8302,Oakridge,Oakridge,OR,Oregon,43.7451,-122.4638,3336,595.0,America/Los_Angeles,1840020010
8303,Etna,Etna,PA,Pennsylvania,40.4975,-79.9475,3336,1750.0,America/New_York,1840001231
8304,Waterloo,Waterloo,WI,Wisconsin,43.1835,-88.9899,3334,339.0,America/Chicago,1840002999
8305,Port Ewen,Port Ewen,NY,New York,41.9042,-73.9778,3334,616.0,America/New_York,1840004711
8306,Nicholls,Nicholls,GA,Georgia,31.5186,-82.6396,3333,629.0,America/New_York,1840014947
8307,The Homesteads,The Homesteads,TX,Texas,32.4755,-97.1663,3333,336.0,America/Chicago,1840145922
8308,Wyncote,Wyncote,PA,Pennsylvania,40.0915,-75.1463,3333,1566.0,America/New_York,1840035270
8309,Glasgow,Glasgow,MT,Montana,48.199,-106.6321,3332,916.0,America/Denver,1840019754
8310,Lake Holm,Lake Holm,WA,Washington,47.2985,-122.1335,3332,153.0,America/Los_Angeles,1840041966
8311,Winnsboro,Winnsboro,TX,Texas,32.9557,-95.2909,3330,343.0,America/Chicago,1840022037
8312,Port Hadlock-Irondale,Port Hadlock-Irondale,WA,Washington,48.0316,-122.789,3329,192.0,America/Los_Angeles,1840074571
8313,Stanhope,Stanhope,NJ,New Jersey,40.9141,-74.7027,3327,699.0,America/New_York,1840000788
8314,Cottondale,Cottondale,AL,Alabama,33.1923,-87.4543,3325,372.0,America/Chicago,1840023723
8315,Manor,Manor,PA,Pennsylvania,40.3459,-79.6693,3324,670.0,America/New_York,1840001145
8316,Keego Harbor,Keego Harbor,MI,Michigan,42.6088,-83.3442,3323,2589.0,America/Detroit,1840002446
8317,Osceola,Osceola,IN,Indiana,41.6647,-86.0787,3323,944.0,America/Indiana/Indianapolis,1840009245
8318,Delmar,Delmar,MD,Maryland,38.445,-75.5662,3321,758.0,America/New_York,1840006220
8319,Reno,Reno,TX,Texas,33.6659,-95.4768,3321,312.0,America/Chicago,1840020592
8320,Auberry,Auberry,CA,California,37.0853,-119.4495,3321,27.0,America/Los_Angeles,1840017628
8321,Reliez Valley,Reliez Valley,CA,California,37.9399,-122.1027,3321,543.0,America/Los_Angeles,1840076147
8322,Bella Vista,Bella Vista,CA,California,40.6427,-122.246,3320,48.0,America/Los_Angeles,1840022392
8323,Summersville,Summersville,WV,West Virginia,38.2864,-80.8409,3316,285.0,America/New_York,1840006227
8324,Andrews AFB,Andrews AFB,MD,Maryland,38.8054,-76.8744,3316,184.0,America/New_York,1840073587
8325,Islandia,Islandia,NY,New York,40.8069,-73.1711,3315,578.0,America/New_York,1840005120
8326,Cutten,Cutten,CA,California,40.7657,-124.1445,3315,998.0,America/Los_Angeles,1840018715
8327,Goldstream,Goldstream,AK,Alaska,64.9339,-148.0083,3315,14.0,America/Anchorage,1840075196
8328,Moreland Hills,Moreland Hills,OH,Ohio,41.4422,-81.4293,3315,178.0,America/New_York,1840000615
8329,Masontown,Masontown,PA,Pennsylvania,39.8486,-79.9085,3314,856.0,America/New_York,1840000664
8330,Edcouch,Edcouch,TX,Texas,26.2937,-97.9631,3314,1236.0,America/Chicago,1840021019
8331,Ohioville,Ohioville,PA,Pennsylvania,40.6872,-80.4783,3313,54.0,America/New_York,1840001028
8332,Crestview Hills,Crestview Hills,KY,Kentucky,39.0249,-84.5695,3310,672.0,America/New_York,1840014265
8333,Philippi,Philippi,WV,West Virginia,39.1488,-80.0417,3310,451.0,America/New_York,1840005883
8334,Carrollton,Carrollton,OH,Ohio,40.5787,-81.0907,3310,464.0,America/New_York,1840010383
8335,Weaverville,Weaverville,CA,California,40.7407,-122.929,3308,99.0,America/Los_Angeles,1840018721
8336,Durand,Durand,MI,Michigan,42.9127,-83.989,3308,654.0,America/Detroit,1840003071
8337,Long Prairie,Long Prairie,MN,Minnesota,45.9775,-94.863,3308,465.0,America/Chicago,1840008859
8338,Springdale,Springdale,PA,Pennsylvania,40.5409,-79.7819,3307,1367.0,America/New_York,1840001263
8339,Spring City,Spring City,PA,Pennsylvania,40.1768,-75.5466,3307,1663.0,America/New_York,1840001435
8340,Auburn,Auburn,NE,Nebraska,40.3894,-95.8436,3306,584.0,America/Chicago,1840007232
8341,North Fork,North Fork,CA,California,37.2306,-119.5199,3306,39.0,America/Los_Angeles,1840130698
8342,Barron,Barron,WI,Wisconsin,45.4015,-91.8476,3306,437.0,America/Chicago,1840002069
8343,Georgetown,Georgetown,IN,Indiana,38.2954,-85.964,3305,589.0,America/Kentucky/Louisville,1840010813
8344,Cuba,Cuba,MO,Missouri,38.0671,-91.4057,3305,399.0,America/Chicago,1840007531
8345,Mount Oliver,Mount Oliver,PA,Pennsylvania,40.4113,-79.9856,3304,4251.8,America/New_York,1840001246
8346,Lakeland,Lakeland,GA,Georgia,31.0409,-83.0748,3303,411.0,America/New_York,1840012921
8347,Mobridge,Mobridge,SD,South Dakota,45.5409,-100.4349,3303,650.0,America/Chicago,1840002090
8348,West Lake Hills,West Lake Hills,TX,Texas,30.292,-97.8083,3302,354.0,America/Chicago,1840022180
8349,Old Mystic,Old Mystic,CT,Connecticut,41.3852,-71.9851,3302,297.0,America/New_York,1840003352
8350,Pistakee Highlands,Pistakee Highlands,IL,Illinois,42.4023,-88.2115,3302,993.0,America/Chicago,1840004635
8351,Pagedale,Pagedale,MO,Missouri,38.6802,-90.3081,3301,1058.0,America/Chicago,1840009745
8352,Woodbourne,Woodbourne,PA,Pennsylvania,40.2017,-74.8873,3301,1033.0,America/New_York,1840035367
8353,Water Valley,Water Valley,MS,Mississippi,34.1622,-89.63,3300,181.0,America/Chicago,1840015606
8354,Hartford,Hartford,SD,South Dakota,43.621,-96.9424,3300,479.0,America/Chicago,1840002653
8355,Heron Bay,Heron Bay,GA,Georgia,33.3393,-84.1922,3300,282.0,America/New_York,1840039167
8356,Elma,Elma,WA,Washington,47.0055,-123.4112,3299,499.0,America/Los_Angeles,1840019844
8357,Cherryvale,Cherryvale,SC,South Carolina,33.9543,-80.4609,3298,704.0,America/New_York,1840013667
8358,Heavener,Heavener,OK,Oklahoma,34.8919,-94.6075,3298,259.0,America/Chicago,1840020444
8359,Hauula,Hauula,HI,Hawaii,21.6111,-157.9118,3298,1099.0,Pacific/Honolulu,1840029479
8360,West Point,West Point,VA,Virginia,37.5519,-76.8017,3297,252.0,America/New_York,1840006367
8361,Vinton,Vinton,LA,Louisiana,30.1957,-93.5818,3296,249.0,America/Chicago,1840017195
8362,South Beach,South Beach,FL,Florida,27.5883,-80.3435,3296,468.0,America/New_York,1840029075
8363,Wanakah,Wanakah,NY,New York,42.7435,-78.9027,3296,1056.0,America/New_York,1840024063
8364,Dundee,Dundee,OR,Oregon,45.2759,-123.007,3296,950.0,America/Los_Angeles,1840018575
8365,Minerva,Minerva,OH,Ohio,40.7306,-81.1023,3294,586.0,America/New_York,1840011916
8366,Essexville,Essexville,MI,Michigan,43.6123,-83.8423,3294,982.0,America/Detroit,1840002584
8367,Lindsborg,Lindsborg,KS,Kansas,38.5774,-97.6738,3294,693.0,America/Chicago,1840001658
8368,Troy,Troy,NC,North Carolina,35.365,-79.8918,3293,347.0,America/New_York,1840016361
8369,Mingo Junction,Mingo Junction,OH,Ohio,40.3244,-80.6173,3293,472.0,America/New_York,1840012124
8370,Newbern,Newbern,TN,Tennessee,36.1169,-89.2713,3293,280.0,America/Chicago,1840016161
8371,Ross,Ross,OH,Ohio,39.3146,-84.6599,3293,406.0,America/New_York,1840005748
8372,Riverview Park,Riverview Park,PA,Pennsylvania,40.3912,-75.9509,3293,1282.0,America/New_York,1840035173
8373,Plainview,Plainview,MN,Minnesota,44.1648,-92.1697,3292,593.0,America/Chicago,1840008973
8374,Haughton,Haughton,LA,Louisiana,32.5277,-93.5041,3292,222.0,America/Chicago,1840015770
8375,Red Springs,Red Springs,NC,North Carolina,34.8046,-79.1822,3291,362.0,America/New_York,1840017907
8376,Southern Gateway,Southern Gateway,VA,Virginia,38.3489,-77.5036,3291,395.0,America/New_York,1840041862
8377,Skidway Lake,Skidway Lake,MI,Michigan,44.1918,-84.0467,3289,112.0,America/Detroit,1840004096
8378,West Orange,West Orange,TX,Texas,30.0791,-93.7598,3287,373.0,America/Chicago,1840022194
8379,Livingston,Livingston,AL,Alabama,32.5982,-88.1891,3286,177.0,America/Chicago,1840005153
8380,Empire,Empire,CA,California,37.6432,-120.9073,3285,1085.0,America/Los_Angeles,1840017615
8381,Ellsworth,Ellsworth,WI,Wisconsin,44.7364,-92.4806,3284,333.0,America/Chicago,1840002283
8382,Chandler,Chandler,OK,Oklahoma,35.7224,-96.8925,3283,133.0,America/Chicago,1840019106
8383,Medina,Medina,WA,Washington,47.6273,-122.2427,3283,883.0,America/Los_Angeles,1840019829
8384,Elkins,Elkins,AR,Arkansas,36.0173,-94.0252,3283,327.0,America/Chicago,1840013365
8385,Lake Cherokee,Lake Cherokee,TX,Texas,32.3569,-94.6513,3283,103.0,America/Chicago,1840042592
8386,Kotzebue,Kotzebue,AK,Alaska,66.8766,-162.5231,3283,51.0,America/Nome,1840023494
8387,Village Shires,Village Shires,PA,Pennsylvania,40.2016,-74.9706,3282,1042.0,America/New_York,1840035442
8388,West Point,West Point,NE,Nebraska,41.8379,-96.7057,3282,446.0,America/Chicago,1840003222
8389,Cabán,Caban,PR,Puerto Rico,18.445,-67.1363,3282,2795.0,America/Puerto_Rico,1630035478
8390,Sugar Creek,Sugar Creek,MO,Missouri,39.1433,-94.3994,3281,115.0,America/Chicago,1840009680
8391,Muldrow,Muldrow,OK,Oklahoma,35.404,-94.5976,3279,298.0,America/Chicago,1840022738
8392,Woodlawn Beach,Woodlawn Beach,FL,Florida,30.3865,-86.9944,3279,533.0,America/Chicago,1840027011
8393,Hinton,Hinton,OK,Oklahoma,35.4895,-98.3575,3279,267.0,America/Chicago,1840021768
8394,Sherwood,Sherwood,OH,Ohio,39.0853,-84.3608,3277,1183.0,America/New_York,1840149141
8395,Sleepy Hollow,Sleepy Hollow,IL,Illinois,42.0912,-88.3138,3276,626.0,America/Chicago,1840011353
8396,Waller,Waller,TX,Texas,30.0665,-95.9278,3276,343.0,America/Chicago,1840022195
8397,Lake California,Lake California,CA,California,40.3608,-122.2102,3276,200.0,America/Los_Angeles,1840042932
8398,Okemah,Okemah,OK,Oklahoma,35.4292,-96.2998,3275,407.0,America/Chicago,1840020429
8399,Marysville,Marysville,KS,Kansas,39.8432,-96.6387,3275,277.0,America/Chicago,1840003768
8400,Grantville,Grantville,GA,Georgia,33.2371,-84.8293,3273,218.0,America/New_York,1840013760
8401,Blountstown,Blountstown,FL,Florida,30.443,-85.0455,3273,396.0,America/Chicago,1840013952
8402,Ponce Inlet,Ponce Inlet,FL,Florida,29.0927,-80.9472,3272,281.0,America/New_York,1840017227
8403,West DeLand,West DeLand,FL,Florida,29.0162,-81.3343,3271,587.0,America/New_York,1840029095
8404,Wewoka,Wewoka,OK,Oklahoma,35.1441,-96.4968,3271,260.0,America/Chicago,1840021777
8405,North Wales,North Wales,PA,Pennsylvania,40.2111,-75.2745,3271,2150.0,America/New_York,1840001371
8406,Lordstown,Lordstown,OH,Ohio,41.1684,-80.859,3270,54.0,America/New_York,1840000651
8407,Melbourne Beach,Melbourne Beach,FL,Florida,28.0668,-80.561,3270,1278.0,America/New_York,1840017233
8408,Leisuretowne,Leisuretowne,NJ,New Jersey,39.8987,-74.7059,3270,611.0,America/New_York,1840005521
8409,Orange,Orange,OH,Ohio,41.4414,-81.4743,3269,331.0,America/New_York,1840003405
8410,McChord AFB,McChord AFB,WA,Washington,47.133,-122.4923,3268,214.0,America/Los_Angeles,1840073929
8411,Harlem,Harlem,GA,Georgia,33.4275,-82.3131,3267,195.0,America/New_York,1840013749
8412,Lewes,Lewes,DE,Delaware,38.7776,-75.145,3266,300.0,America/New_York,1840006068
8413,North Brooksville,North Brooksville,FL,Florida,28.5731,-82.3744,3266,193.0,America/New_York,1840029058
8414,South Berwick,South Berwick,ME,Maine,43.2321,-70.7963,3264,459.0,America/New_York,1840152995
8415,Newburgh,Newburgh,IN,Indiana,37.9494,-87.4053,3263,844.0,America/Chicago,1840014684
8416,Alexander,Alexander,AR,Arkansas,34.6185,-92.4512,3263,558.0,America/Chicago,1840013537
8417,Val Verde,Val Verde,CA,California,34.4504,-118.6717,3261,490.0,America/Los_Angeles,1840019212
8418,West Monroe,West Monroe,MI,Michigan,41.9143,-83.4317,3261,1006.0,America/Detroit,1840007675
8419,Desert View Highlands,Desert View Highlands,CA,California,34.5903,-118.1535,3259,2853.0,America/Los_Angeles,1840028320
8420,Somerville,Somerville,TN,Tennessee,35.2352,-89.3869,3257,92.0,America/Chicago,1840017868
8421,Russell,Russell,KY,Kentucky,38.5116,-82.6996,3257,368.0,America/New_York,1840014275
8422,Berwyn Heights,Berwyn Heights,MD,Maryland,38.9928,-76.9132,3256,1810.0,America/New_York,1840005980
8423,Attica,Attica,IN,Indiana,40.2874,-87.2452,3256,696.0,America/Indiana/Indianapolis,1840007244
8424,Avery Creek,Avery Creek,NC,North Carolina,35.4651,-82.5719,3256,725.0,America/New_York,1840013408
8425,El Verano,El Verano,CA,California,38.2975,-122.4915,3256,1098.0,America/Los_Angeles,1840017573
8426,Fulton,Fulton,IL,Illinois,41.865,-90.1593,3255,537.0,America/Chicago,1840008148
8427,Timberline-Fernwood,Timberline-Fernwood,AZ,Arizona,35.3168,-111.5507,3255,128.0,America/Phoenix,1840153141
8428,Howards Grove,Howards Grove,WI,Wisconsin,43.8261,-87.8232,3253,564.0,America/Chicago,1840002619
8429,San Miguel,San Miguel,CA,California,37.8867,-122.0368,3253,1195.0,America/Los_Angeles,1840076163
8430,Cactus,Cactus,TX,Texas,36.0444,-102.008,3252,589.0,America/Chicago,1840019085
8431,Pottsville,Pottsville,AR,Arkansas,35.2312,-93.0654,3252,92.0,America/Chicago,1840014540
8432,Lockport,Lockport,LA,Louisiana,29.6443,-90.5324,3252,1108.0,America/Chicago,1840017216
8433,Lake Junaluska,Lake Junaluska,NC,North Carolina,35.5305,-82.9749,3252,236.0,America/New_York,1840013416
8434,Hillsboro,Hillsboro,MO,Missouri,38.2331,-90.5671,3251,326.0,America/Chicago,1840007508
8435,Skippers Corner,Skippers Corner,NC,North Carolina,34.3292,-77.9141,3250,179.0,America/New_York,1840032999
8436,Mount Shasta,Mount Shasta,CA,California,41.3206,-122.315,3250,333.0,America/Los_Angeles,1840020106
8437,Gramercy,Gramercy,LA,Louisiana,30.061,-90.6929,3249,623.0,America/Chicago,1840017209
8438,Mount Hope,Mount Hope,NJ,New Jersey,40.9182,-74.5508,3249,570.0,America/New_York,1840033358
8439,Louisiana,Louisiana,MO,Missouri,39.4413,-91.0626,3248,400.0,America/Chicago,1840009676
8440,Nesquehoning,Nesquehoning,PA,Pennsylvania,40.866,-75.8322,3247,59.0,America/New_York,1840000934
8441,Cornville,Cornville,AZ,Arizona,34.7389,-111.9086,3247,95.0,America/Phoenix,1840017842
8442,Ferriday,Ferriday,LA,Louisiana,31.6343,-91.5562,3247,769.0,America/Chicago,1840017075
8443,Choccolocco,Choccolocco,AL,Alabama,33.6683,-85.7128,3246,107.0,America/Chicago,1840022930
8444,Kekaha,Kekaha,HI,Hawaii,21.9684,-159.7141,3246,1249.0,Pacific/Honolulu,1840023218
8445,Chickamauga,Chickamauga,GA,Georgia,34.8753,-85.2885,3245,442.0,America/New_York,1840014654
8446,Pendleton,Pendleton,SC,South Carolina,34.6451,-82.7818,3245,264.0,America/New_York,1840016578
8447,Garnett,Garnett,KS,Kansas,38.2845,-95.2408,3245,406.0,America/Chicago,1840001666
8448,Pottsgrove,Pottsgrove,PA,Pennsylvania,40.2644,-75.6093,3245,453.0,America/New_York,1840035435
8449,Blairsville,Blairsville,PA,Pennsylvania,40.4326,-79.2599,3242,884.0,America/New_York,1840000990
8450,Bamberg,Bamberg,SC,South Carolina,33.2995,-81.0323,3240,349.0,America/New_York,1840015730
8451,South Vacherie,South Vacherie,LA,Louisiana,29.9406,-90.6893,3240,246.0,America/Chicago,1840031153
8452,Amesti,Amesti,CA,California,36.9583,-121.7805,3240,425.0,America/Los_Angeles,1840028334
8453,Tyro,Tyro,NC,North Carolina,35.7997,-80.3765,3239,97.0,America/New_York,1840024912
8454,Cross Mountain,Cross Mountain,TX,Texas,29.6559,-98.658,3238,204.0,America/Chicago,1840018268
8455,Burlington,Burlington,CO,Colorado,39.3042,-102.2712,3237,580.0,America/Denver,1840018806
8456,Moulton,Moulton,AL,Alabama,34.4844,-87.2833,3237,208.0,America/Chicago,1840008190
8457,Taylor Creek,Taylor Creek,OH,Ohio,39.2362,-84.6802,3236,145.0,America/New_York,1840042385
8458,Williams,Williams,AZ,Arizona,35.2476,-112.1834,3234,28.0,America/Phoenix,1840021585
8459,Cascade Valley,Cascade Valley,WA,Washington,47.1417,-119.326,3234,336.0,America/Los_Angeles,1840037865
8460,Moscow Mills,Moscow Mills,MO,Missouri,38.94,-90.9254,3234,395.0,America/Chicago,1840008542
8461,Holton,Holton,KS,Kansas,39.4699,-95.7319,3233,466.0,America/Chicago,1840001542
8462,Denmark,Denmark,SC,South Carolina,33.3152,-81.1364,3231,319.0,America/New_York,1840014837
8463,Dakota Dunes,Dakota Dunes,SD,South Dakota,42.492,-96.487,3231,505.0,America/Chicago,1840026185
8464,Kurtistown,Kurtistown,HI,Hawaii,19.586,-155.0713,3230,174.0,Pacific/Honolulu,1840029513
8465,Lutcher,Lutcher,LA,Louisiana,30.0646,-90.7124,3229,369.0,America/Chicago,1840017208
8466,Lake Success,Lake Success,NY,New York,40.768,-73.7089,3228,673.0,America/New_York,1840005300
8467,Lake Royale,Lake Royale,NC,North Carolina,35.9666,-78.196,3228,191.0,America/New_York,1840040280
8468,Westville,Westville,IL,Illinois,40.0439,-87.6389,3228,742.0,America/Chicago,1840012189
8469,Vine Hill,Vine Hill,CA,California,38.007,-122.0873,3228,829.0,America/Los_Angeles,1840018902
8470,Rural Hall,Rural Hall,NC,North Carolina,36.2251,-80.2973,3227,436.0,America/New_York,1840017727
8471,Spencer,Spencer,NC,North Carolina,35.6986,-80.4254,3227,403.0,America/New_York,1840017787
8472,Big Lake,Big Lake,TX,Texas,31.1941,-101.4534,3226,521.0,America/Chicago,1840019543
8473,North Lakeville,North Lakeville,MA,Massachusetts,41.862,-70.9411,3226,246.0,America/New_York,1840031242
8474,Monmouth Beach,Monmouth Beach,NJ,New Jersey,40.3364,-73.9863,3226,1195.0,America/New_York,1840001364
8475,Georgetown,Georgetown,IL,Illinois,39.9774,-87.6354,3224,770.0,America/Chicago,1840008356
8476,Wellsboro,Wellsboro,PA,Pennsylvania,41.7458,-77.3031,3223,253.0,America/New_York,1840003304
8477,Gray,Gray,GA,Georgia,33.0021,-83.5374,3223,316.0,America/New_York,1840013786
8478,Hodgenville,Hodgenville,KY,Kentucky,37.5668,-85.7354,3221,584.0,America/New_York,1840014351
8479,Lebanon,Lebanon,VA,Virginia,36.8991,-82.0784,3221,258.0,America/New_York,1840006492
8480,Country Squire Lakes,Country Squire Lakes,IN,Indiana,39.038,-85.6849,3220,485.0,America/Indiana/Indianapolis,1840030082
8481,Four Bridges,Four Bridges,OH,Ohio,39.3828,-84.3542,3220,566.0,America/New_York,1840040315
8482,St. Maries,St. Maries,ID,Idaho,47.3146,-116.5723,3219,1046.0,America/Los_Angeles,1840021126
8483,Aguas Buenas,Aguas Buenas,PR,Puerto Rico,18.2573,-66.1061,3219,1266.0,America/Puerto_Rico,1630035606
8484,Canyon Creek,Canyon Creek,WA,Washington,48.1157,-121.9832,3218,203.0,America/Los_Angeles,1840074181
8485,Frostproof,Frostproof,FL,Florida,27.7494,-81.5252,3217,115.0,America/New_York,1840014135
8486,Myerstown,Myerstown,PA,Pennsylvania,40.3722,-76.3055,3217,1450.0,America/New_York,1840001349
8487,Tipton,Tipton,MO,Missouri,38.6549,-92.7803,3213,593.0,America/Chicago,1840010724
8488,Heyworth,Heyworth,IL,Illinois,40.3138,-88.9928,3212,409.0,America/Chicago,1840011973
8489,Brodhead,Brodhead,WI,Wisconsin,42.6168,-89.3756,3211,690.0,America/Chicago,1840002460
8490,Clarence Center,Clarence Center,NY,New York,43.0085,-78.6309,3211,549.0,America/New_York,1840004376
8491,East Dundee,East Dundee,IL,Illinois,42.0972,-88.2545,3211,436.0,America/Chicago,1840011346
8492,Ingram,Ingram,PA,Pennsylvania,40.4447,-80.0685,3210,2858.0,America/New_York,1840001239
8493,Loíza,Loiza,PR,Puerto Rico,18.4309,-65.8801,3209,2399.0,America/Puerto_Rico,1630035508
8494,Welsh,Welsh,LA,Louisiana,30.2355,-92.8135,3209,195.0,America/Chicago,1840017198
8495,McGovern,McGovern,PA,Pennsylvania,40.2362,-80.2268,3209,538.0,America/New_York,1840005433
8496,Iowa,Iowa,LA,Louisiana,30.2393,-93.013,3209,390.0,America/Chicago,1840017194
8497,Pleasant Gap,Pleasant Gap,PA,Pennsylvania,40.8673,-77.7439,3208,757.0,America/New_York,1840005161
8498,Buzzards Bay,Buzzards Bay,MA,Massachusetts,41.755,-70.6128,3208,646.0,America/New_York,1840003232
8499,Jackson,Jackson,MN,Minnesota,43.6265,-94.9891,3208,238.0,America/Chicago,1840007942
8500,Winnsboro,Winnsboro,SC,South Carolina,34.3718,-81.0907,3208,383.0,America/New_York,1840016627
8501,Hilliard,Hilliard,FL,Florida,30.6866,-81.9212,3207,224.0,America/New_York,1840017180
8502,Algona,Algona,WA,Washington,47.282,-122.2504,3207,958.0,America/Los_Angeles,1840018415
8503,Cassville,Cassville,MO,Missouri,36.6786,-93.8682,3206,361.0,America/Chicago,1840007654
8504,Hartsdale,Hartsdale,NY,New York,41.0154,-73.8036,3205,1458.0,America/New_York,1840004921
8505,Crockett,Crockett,CA,California,38.0519,-122.2201,3205,1164.0,America/Los_Angeles,1840017608
8506,Howe,Howe,TX,Texas,33.5067,-96.6155,3204,242.0,America/Chicago,1840021960
8507,Coplay,Coplay,PA,Pennsylvania,40.671,-75.4961,3204,2026.0,America/New_York,1840001047
8508,Greens Farms,Greens Farms,CT,Connecticut,41.1264,-73.322,3203,325.0,America/New_York,1840027295
8509,Athens,Athens,PA,Pennsylvania,41.9515,-76.5187,3203,688.0,America/New_York,1840000510
8510,Beulah,Beulah,ND,North Dakota,47.2665,-101.7734,3201,506.0,America/North_Dakota/Beulah,1840001907
8511,Breckenridge,Breckenridge,MN,Minnesota,46.2662,-96.585,3198,488.0,America/Chicago,1840004003
8512,Warrior,Warrior,AL,Alabama,33.8149,-86.8157,3197,126.0,America/Chicago,1840015674
8513,Felton,Felton,CA,California,37.0392,-122.0808,3197,266.0,America/Los_Angeles,1840017651
8514,Marion,Marion,AL,Alabama,32.6318,-87.3172,3196,116.0,America/Chicago,1840008188
